,T2,SPE
0,62.70526844002568,5.43579813989901
1,107.74563374198432,2.7642730161133535
2,131.18850231754936,2.8305491800908085
3,312.8325874180093,8.855136727120524
4,79.71099216529805,7.44524088233173
5,275.61024793800965,29.199049480719765
6,204.31052991608445,7.228829023939834
7,139.8128654777215,3.254471227019648
8,911.488281644912,6.677363930752862
9,178.25065724777517,9.720398682323829
10,138.0050108108311,17.701440891089334
11,269.2075956948945,3.5498204993394964
12,31.0871575896237,0.7982483508583867
13,44.08217188386594,1.784405530004278
14,636.0435260166577,3.9474115797424525
15,66.24004750026452,3.2085161759744074
16,225.47905205676466,7.813839758606746
17,263.16979295476233,4.155690276852491
18,81.83396638203543,3.356089916469159
19,92.5369131511478,7.08994410471691
20,63.56949654693133,1.2449252691756034
21,120.8798875318433,5.503574732183548
22,112.0932818819067,2.6668707304595927
23,222.30385025884505,1.1824255344441892
24,105.25891311410372,3.9988642527357103
25,38.53924156368631,2.3453851022635805
26,289.34908739573814,7.041179604482725
27,68.00891758449495,2.947334229142639
28,342.99885862585296,3.843401484925514
29,217.366831956399,3.2952421851063463
30,207.69353655227087,15.783798536925113
31,366.155397741837,13.591563481846928
32,435.1013044010029,12.578817335502858
33,115.5734741699371,4.049498211645494
34,79.55074229690227,4.451687794957805
35,230.3632232490719,7.861575927607842
36,89.82156259857341,7.485745631511348
37,165.20021989371958,2.5037827606941634
38,91.2122974471951,8.410550110069595
39,32.18238683999076,1.7661124760152969
40,77.78674830825119,8.928962722378715
41,46.03075828389122,4.466149827771907
42,66.28330561378289,1.7202512966612555
43,85.65816505113526,1.8289945590585928
44,71.04221200565665,12.607163737450177
45,72.73217828838114,3.7065055245991285
46,116.1932833965325,17.133550345659625
47,52.00185053286549,2.22820756551474
48,286.42988935622077,10.511223769393581
49,126.50164788184786,2.1466900223129115
50,162.91888007344002,20.72808102967009
51,65.78978181503882,2.0558776460324824
52,107.16381037932733,3.2675460516707395
53,253.5649876348698,10.893668409485045
54,189.46369562643648,6.429062478021058
55,222.93111820190745,3.558272097220818
56,85.63609335742629,5.108182636315101
57,167.33426638106567,3.411967453025342
58,59.565957619179486,10.976260692375519
59,450.69077180189555,47.99851213928717
60,461.655305267324,16.120748388006145
61,124.81789592447987,6.098564396538783
62,132.85457938016174,2.464492551265943
63,108.10329943454053,1.6235462974627124
64,123.37720884783843,3.330004054823264
65,95.30659748073282,3.565354774928478
66,44.005651512783984,4.103566335247995
67,54.50556944143291,2.029046630506121
68,95.11915805462748,5.2384937055976115
69,258.94452651252215,10.904930209390967
70,66.74942047244348,3.0127497322861565
71,68.38938772005423,7.502237148301608
72,59.42599419696887,2.582021422875777
73,56.944720338521044,2.9011652979529203
74,145.2935338442267,8.820339065039875
75,76.74714128114273,1.910489367992296
76,83.17418746504916,4.309611670287738
77,486.5945244009149,5.267431683395535
78,138.1976765938199,17.499668740300823
79,58.44686679626334,7.4531543797901945
80,42.08083558466248,2.7721206998063064
81,59.2060765799145,4.801407917584655
82,97.5475012085897,4.265810055643176
83,91.92001467690015,6.816755428844712
84,113.78054758203426,5.778409568750338
85,120.74813992427757,4.756810188895946
86,52.1105650477081,2.5703515629573612
87,158.01041227778688,3.4660712092179815
88,302.29377150566876,14.50787433471002
89,63.326993161544664,1.131833296447487
90,181.96242076714225,3.8621628998062754
91,272.87066466869544,7.182937146221835
92,54.70040601965171,2.203081949841432
93,459.4019541266779,13.292340446644396
94,286.2438094394617,16.21082856810994
95,221.76666427866348,16.109979699964605
96,90.07078734897934,2.8492753023159243
97,341.12658313016357,2.0091429544658697
98,761.6082192484145,10.164805575051616
99,82.13335245397107,4.238613856487178
100,88.29416131854113,2.625959000422715
101,731.9328212557465,7.476233164619611
102,35.4852433260658,2.507069539128487
103,117.8344940162276,1.1593359618604215
104,65.31122977523103,4.891293825138301
105,62.5862656957616,3.523580949999431
106,149.86151133512254,5.296615914483088
107,59.09996908769575,6.389397911243614
108,122.24322248350856,5.737681215425778
109,54.41273166313671,2.9946025292912
110,66.57778502767883,5.809002397135805
111,186.60128775667897,2.220581500970611
112,81.05042259158338,5.238223208239224
113,203.03523440683566,10.156167836820714
114,41.77556074326897,5.896349680954457
115,83.70378183782638,2.391712273704509
116,71.21460536557984,6.7163984883603325
117,80.88630869137728,4.432769993732602
118,142.6510604444258,16.917163143525084
119,167.71454863095198,2.898199539277006
120,111.14915302366275,7.242327478003528
121,61.16479728345558,2.6695588349900112
122,30.87059396882544,3.134398463161751
123,72.98124692249961,3.213914665279181
124,353.3260390181506,9.37452122846852
125,168.4346069680561,6.986525467213204
126,91.78358306033012,1.487254712970899
127,85.56057063341368,3.7261216681716927
128,76.39853881694707,12.992908284253378
129,98.08720456524502,13.23159474749022
130,136.80198085214496,6.2699092197026784
131,467.8067941055293,16.35258041167499
132,38.88406290219487,3.24188205519989
133,271.89560776612984,16.487818513019036
134,142.68443200696476,5.5588380490322375
135,63.49914056121092,2.4466234365378923
136,119.88915372584886,20.629381310179717
137,62.11694424990521,6.4668940569823965
138,315.22284374415983,6.0114028981779075
139,137.98825369556883,4.831808367073471
140,28.519470330265754,3.883445230182697
141,80.8612938100834,3.2796985935559233
142,479.6437699205236,6.853178668461055
143,336.8683791148885,8.09766461123245
144,238.21340354597723,14.559854652020318
145,89.9405612995335,9.35624268140409
146,84.1650324323441,6.770118748631938
147,44.05966241836732,2.5808232255160024
148,70.19176327973835,2.5601393760040527
149,33.57825391333831,5.64131588523097
150,59.52748186570802,12.87809357749521
151,62.11798694684283,7.446458057096179
152,94.77202553534183,3.2558653289272788
153,146.75957781979872,8.58497869532067
154,170.4239831685644,2.4478770408550115
155,88.09302550927801,4.72538146018201
156,182.9978877805633,4.888927037877086
157,33.57425144134022,3.4281136762410362
158,24.329071396511093,2.8002069789963318
159,32.268893408354174,6.850115729426567
160,85.10529001059085,6.828526155292769
161,329.1783560021241,8.78431760497236
162,114.01156847504996,2.391187204131712
163,61.49538006528019,1.5456234281780257
164,338.6450196047231,11.644330935600674
165,50.92888418807545,0.8728171187229264
166,131.19032107937016,2.9165775012315933
167,37.80425916358422,15.96637027609815
168,140.24260656131906,12.807680103778
169,106.2724982912437,8.624082495501897
170,55.126633115808325,6.465917549108253
171,66.64445218101481,2.985013341481006
172,164.08602442360643,7.319789930692514
173,78.82447908797758,3.843436389425062
174,42.080554220172544,8.176446363513685
175,176.42536466672166,4.711995156697336
176,269.17425894362657,9.260167455650082
177,142.96607146823456,10.567474234465722
178,189.3406388757,47.167984408026385
179,89.74058717064617,6.264076580290515
180,85.77841297790482,18.98633532977484
181,32.096965656170056,2.0652805446444993
182,53.618502099140926,1.773213865816894
183,52.606453527609276,1.1034522839615817
184,97.70623224127073,0.9137440292620065
185,32.65742088677381,13.133812150405452
186,51.00619924615099,4.64647829558414
187,198.63422297285075,5.690708053934012
188,1581.9075738970564,45.44609170128246
189,209.07573175801025,6.818315388748819
190,41.03232733940304,5.48296457180517
191,65.02035693466202,9.073252273022788
192,114.35458384256077,10.985633389841963
193,113.93045321355015,9.937186637727015
194,534.9065133612999,21.21899234213958
195,147.16410882750853,5.317617519842616
196,93.83449988242216,2.1294176362744333
197,82.87688896947978,11.362435952285956
198,131.91267883749515,11.090571931283119
199,28.780772694913043,10.064084270496133
200,328.8800999297552,23.760161728573053
201,565.8721839450043,21.78476111746489
202,51.86421048705557,7.211568330970518
203,477.4070857009915,11.021578116869904
204,63.12195070767791,7.746676514776517
205,26.218530062232045,2.8624033222805294
206,64.96367395536784,1.0897517782977735
207,10.211340465247588,3.306728698364796
208,81.30589179053027,4.275570317105895
209,76.71646577879864,5.057779431246429
210,14.891820331251008,1.3918172753809128
211,36.60106814414896,5.430192346895466
212,27.710309946452547,1.328142242588705
213,280.84625536882174,20.87073278470152
214,82.7110494794842,12.819371597824805
215,437.46613103431395,9.091082752051191
216,79.08403711351052,5.690639630400879
217,215.42421698597025,4.775249050508542
218,1499.5047363587473,19.465222735549847
219,121.7130466485562,8.588189392279727
220,45.89137759002278,9.01932684142362
221,37.37184860270301,3.3947529159026644
