,Logistic_Regression
7644,0.5737908180753792
7645,0.2508068695909054
7646,0.4928416643630341
7647,0.6216712867354308
7648,0.622679262076845
7649,0.5996737892251806
7650,0.5628126813721075
7651,0.8861983792665478
7652,0.6376466894656155
7653,0.5939873839932837
7654,0.5675644062462476
7655,0.5423046748959844
7656,0.564723650477025
7657,0.579496672200847
7658,0.6322025806154675
7659,0.6135551888453763
7660,0.6571262229045047
7661,0.6186115904343726
7662,0.6543327290386038
7663,0.6351698484735552
7664,0.6976229578962343
7665,0.6820219633039865
7666,0.6500766514403892
7667,0.5220438015194995
7668,0.6122859338549009
7669,0.6382274967150585
7670,0.6322433824116968
7671,0.5012407698202614
7672,0.6998215933587574
7673,0.7886099586831189
7674,0.10060595111607958
7675,0.5110136434223363
7676,0.6442437817133
7677,0.30178988109344346
7678,0.5261817300762753
7679,0.5637681406008231
7680,0.4572603866580041
7681,0.35975973158945607
7682,0.07898746564367093
7683,0.4388293337675707
7684,0.44846132680705253
7685,0.3745311017109306
7686,0.41950525888864604
7687,0.29150067459014267
7688,0.6558493565787062
7689,0.43357758787819783
7690,0.6268439144129079
7691,0.643002932822944
7692,0.8894621406208241
7693,0.5876301543155331
7694,0.626396631835092
7695,0.6861687663230316
7696,0.4491137058891609
7697,0.6162058230419423
7698,0.5454287025732942
7699,0.6299856489811153
7700,0.6594737420594627
7701,0.6215553123476105
7702,0.6240674193292671
7703,0.7252964419013084
7704,0.6559201588018687
7705,0.6924920522579936
7706,0.6623477996466112
7707,0.5524673680527962
7708,0.6573667869069826
7709,0.5598328088059316
7710,0.5700406797549623
7711,0.5743259114652419
7712,0.5879292838678616
7713,0.6816274455873654
7714,0.8151622706568565
7715,0.686129821371113
7716,0.6547783526276307
7717,0.4971973730678367
7718,0.3047325357794418
7719,0.13334458473047273
7720,0.12341849178197803
7721,0.21564233738778332
7722,0.40809074436726644
7723,0.33846247599960194
7724,0.19695663959358037
7725,0.25939137450687044
7726,0.3665554820257007
7727,0.13085972734202114
7728,0.3181955090689869
7729,0.6974124034821485
7730,0.569193243316291
7731,0.6474880273983391
7732,0.8341735937731133
7733,0.5962770463865045
7734,0.5430961907891488
7735,0.5772571111759874
7736,0.5942141616265179
7737,0.4535811710243137
7738,0.5312507880913879
7739,0.6539064747710961
7740,0.6092591195181528
7741,0.6152722507931567
7742,0.6015080901023595
7743,0.703610881754333
7744,0.7163761216399492
7745,0.5908596064375372
7746,0.5732858441610817
7747,0.620375642108894
7748,0.6281205880498638
7749,0.5470436755988607
7750,0.5976995532518741
7751,0.7112731008486955
7752,0.48688855166542416
7753,0.5903406205557209
7754,0.6125022248456583
7755,0.5929463848284748
7756,0.47592625443885517
7757,0.6529604510624664
7758,0.5736662276260291
7759,0.4871726863247315
7760,0.4047099444347842
7761,0.20553830749696492
7762,0.18062948644796753
7763,0.5468382210909362
7764,0.29779299812850013
7765,0.32108171395105084
7766,0.3705529023338505
7767,0.38674764292330155
7768,0.1510889040167085
7769,0.6895300585879379
7770,0.2932521865379385
7771,0.6754838782415805
7772,0.628731466952774
7773,0.8513914389845588
7774,0.6524157437806924
7775,0.6652469816988127
7776,0.6669834987032153
7777,0.5789506731074323
7778,0.630429714504565
7779,0.5596650260443179
7780,0.6142771238271905
7781,0.5526458702209368
7782,0.6674734504243303
7783,0.6650453188382742
7784,0.6113063701177623
7785,0.6039331533171162
7786,0.6592043152382236
7787,0.6454373384223614
7788,0.659192853760062
7789,0.5879676539545655
7790,0.5682510228378695
7791,0.6120249219958963
7792,0.6186339511111045
7793,0.5551704126476865
7794,0.7249237023955919
7795,0.7593551399530049
7796,0.38403047240974747
7797,0.6356786040089271
7798,0.35821776599430666
7799,0.5291049728802871
7800,0.4293074766899945
7801,0.5156827147882813
7802,0.40062398014037104
7803,0.05680118046330055
7804,0.06633341522102644
7805,0.456284949628745
7806,0.1889611816625697
7807,0.05950616589523444
7808,0.2395098153416179
7809,0.6156559000189344
7810,0.5735033563367589
7811,0.6178829958746569
7812,0.6034471327695173
7813,0.808885631908437
7814,0.6714365052440164
7815,0.5202484104911594
7816,0.6465297615660058
7817,0.5485580708800647
7818,0.41115316824313175
7819,0.5323661595591385
7820,0.6887548342529239
7821,0.5752760622448772
7822,0.6679824724693862
7823,0.6076665812064603
7824,0.6629978351300796
7825,0.6389916416629624
7826,0.640509749095399
7827,0.6390314196547255
7828,0.5820797675127144
7829,0.6487239060003122
7830,0.5664172189524765
7831,0.5417520344885296
7832,0.5777944479274578
7833,0.4989113917544044
7834,0.55720265388892
7835,0.7595324323984379
7836,0.5278968548999654
7837,0.5606398948259713
7838,0.651908045929373
7839,0.1516194391972311
7840,0.47092084337614143
7841,0.40053409633649706
7842,0.4262852367464811
7843,0.06988966964736673
7844,0.4941000973456268
7845,0.4953387958729302
7846,0.40883482483863176
7847,0.349778986589606
7848,0.3579777012141073
7849,0.43522071918459554
7850,0.6886139513357473
7851,0.36972258575299155
7852,0.660609143064641
7853,0.43425667835185106
7854,0.8542931994158554
7855,0.6271523567921526
7856,0.5979124123290926
7857,0.6821062429260801
7858,0.497530670628983
7859,0.530625921144245
7860,0.6225358406628874
7861,0.6507994465218156
7862,0.5594619889280565
7863,0.6401549935753675
7864,0.6327577658063123
7865,0.6505622699669488
7866,0.7023193234487776
7867,0.7100053332472571
7868,0.5895549117804848
7869,0.6214125472871249
7870,0.42211015644445266
7871,0.5567306393398016
7872,0.5994943583094521
7873,0.47317746719343223
7874,0.711319049088263
7875,0.6761686731943287
7876,0.7602624162138101
7877,0.7668766906933602
7878,0.5865250624594518
7879,0.14386205647329947
7880,0.07139007580307148
7881,0.25400534651289747
7882,0.5393200973869732
7883,0.3566836295801936
7884,0.500723508819318
7885,0.5925226387885169
7886,0.28801430671739103
7887,0.4047305086320825
7888,0.33204849981951673
7889,0.43779930439519255
7890,0.6531534269087799
7891,0.7307305973419579
7892,0.5182467559139046
7893,0.6628401046684472
7894,0.7131217467645499
7895,0.556738014828315
7896,0.484220055211981
7897,0.6383056288434094
7898,0.6805350637079087
7899,0.5619681526727544
7900,0.5067553937303542
7901,0.5387368813134692
7902,0.654639741935119
7903,0.6229335802162712
7904,0.6109303002536844
7905,0.6671618839904386
7906,0.6885247888491981
7907,0.6487146427817677
7908,0.6509841760908485
7909,0.6270019476468044
7910,0.5334675117463012
7911,0.6350165678259451
7912,0.6091912456111478
7913,0.6791487696114347
7914,0.5084262727939359
7915,0.6615409264293766
7916,0.5826818769092822
7917,0.7594791432537162
7918,0.38300208949618797
7919,0.6079378917101643
7920,0.4025340442348378
7921,0.5057632316335683
7922,0.32008894904242824
7923,0.21241175189933587
7924,0.5803801645753823
7925,0.2111607035601408
7926,0.42827681761855024
7927,0.0710876453739109
7928,0.19717587623286065
7929,0.16434848521656853
7930,0.25363453687353843
7931,0.5784953511835802
7932,0.5030523281070117
7933,0.5573880245724835
7934,0.6412480452534344
7935,0.8509046868190093
7936,0.6012985051098848
7937,0.577433185319465
7938,0.5677402540517732
7939,0.6274884089128865
7940,0.5002138084095196
7941,0.5682380576246684
7942,0.6589443001150342
7943,0.700029906868655
7944,0.5342526848413177
7945,0.5846714691277534
7946,0.6666290324824932
7947,0.6405441317333396
7948,0.6375970843172186
7949,0.5561401107523838
7950,0.6759185162145693
7951,0.5733413232143413
7952,0.6983977196589423
7953,0.5252716174983576
7954,0.5937382665969961
7955,0.5176976515572993
7956,0.7062574687366472
7957,0.7670008514648966
7958,0.47753179039691723
7959,0.5211767798438469
7960,0.5632177446305661
7961,0.4400331261918202
7962,0.48780811186669315
7963,0.30491153815832367
7964,0.49285058521566544
7965,0.26536208264320255
7966,0.44858570364256517
7967,0.4655950401548054
7968,0.23036653751141242
7969,0.41188824589503015
7970,0.30514131373098263
7971,0.6002721222426982
7972,0.6515251260336984
7973,0.4168319339454355
7974,0.49053864374240835
7975,0.594639951651325
7976,0.8516480384904207
7977,0.5898698742313628
7978,0.5483312842289852
7979,0.7081463960380209
7980,0.45788813484850144
7981,0.5594967657975202
7982,0.5519769906346077
7983,0.5512729245066609
7984,0.6668038808118574
7985,0.6755684919636279
7986,0.6493743045692498
7987,0.6409583412784758
7988,0.6583587311398621
7989,0.685984782638067
7990,0.643695972969151
7991,0.6662506428708197
7992,0.5751014690088966
7993,0.6639300451158057
7994,0.6480350930295423
7995,0.661123819003048
7996,0.6708488249356087
7997,0.6661437212424796
7998,0.6980988637289266
7999,0.6301178844465426
8000,0.6471637240183258
8001,0.1296827506816698
8002,0.3930333951032732
8003,0.3454475157068928
8004,0.2786108673349173
8005,0.3994385724019296
8006,0.18652059742899343
8007,0.6679853922770608
8008,0.2792439152448729
8009,0.31965336478383016
8010,0.25881178221974127
8011,0.13313847099024084
8012,0.63912198233356
8013,0.6925666911023736
8014,0.672614330851798
8015,0.6457469156173804
8016,0.7906574765814266
8017,0.42720204718487037
8018,0.5934760903877982
8019,0.5702160025138775
8020,0.6473139738083677
8021,0.4083136492041127
8022,0.6384354769261325
8023,0.5606298530134916
8024,0.5300603009429148
8025,0.5227683410292341
8026,0.6207211388680837
8027,0.6095374808983295
8028,0.694007135836699
8029,0.6925691593886358
8030,0.6957666850566524
8031,0.6683650279264298
8032,0.6095379071524791
8033,0.5213062678382461
8034,0.6108477899515372
8035,0.6428430690112394
8036,0.35039091658186056
8037,0.6718437718646267
8038,0.5678403436321433
8039,0.8729710903231932
8040,0.3804806703089483
8041,0.6744630382948156
8042,0.30200232948606887
8043,0.45106310620168916
8044,0.3967794953788378
8045,0.1927860935178729
8046,0.4414420321734203
8047,0.4104351720047703
8048,0.4348027867721583
8049,0.22695358117378492
8050,0.5611676940293806
8051,0.5979396211306324
8052,0.5078602567542452
8053,0.6227112900887518
8054,0.6471154322583423
8055,0.6377226488039663
8056,0.6610678022362774
8057,0.8248680791425009
8058,0.6023041177499331
8059,0.5657889611049569
8060,0.6706702209698407
8061,0.38916780099648884
8062,0.45552501140115964
8063,0.5717269700223666
8064,0.4812135932500549
8065,0.5654930916949322
8066,0.5570628329364121
8067,0.6677853602167275
8068,0.6046716042693216
8069,0.5530629106718686
8070,0.6117786372346572
8071,0.49193257391479683
8072,0.6041502593298258
8073,0.5989747204682333
8074,0.6724667793929863
8075,0.5359699630950195
8076,0.6657102642263085
8077,0.40779410141114536
8078,0.7009945945538634
8079,0.6977485756298127
8080,0.6058355059385007
8081,0.6125495628811365
8082,0.639063094829192
8083,0.30170656288978603
8084,0.3497968374524452
8085,0.06525391427636958
8086,0.41843880561574265
8087,0.5802715919912975
8088,0.5683794068958733
8089,0.41621524338109966
8090,0.12490427915063111
8091,0.5548199538975505
8092,0.39016813328556654
8093,0.40979397742852663
8094,0.6652998132418355
8095,0.38700379649530925
8096,0.6073211066434282
8097,0.5726463777097516
8098,0.7974653953008964
8099,0.5974935644417095
8100,0.4893395630548071
8101,0.6725377788203356
8102,0.42019548869129314
8103,0.5733929511200853
8104,0.6023342440194183
8105,0.6068320899821769
8106,0.5210221868173277
8107,0.6153272448039216
8108,0.7104478440500139
8109,0.6766102938846663
8110,0.6748875202940531
8111,0.6392572124866481
8112,0.6039063906009907
8113,0.6538287142430943
8114,0.6131302381611803
8115,0.518971095510487
8116,0.638478179191552
8117,0.6117345218137351
8118,0.6029405976898837
8119,0.6902233034597047
8120,0.8148549968742801
8121,0.6772127905298567
8122,0.6826576869486423
8123,0.4050678602791817
8124,0.3662245917443235
8125,0.24518304168084729
8126,0.32574625173597604
8127,0.4397239627891767
8128,0.25198097281772364
8129,0.4479513354002928
8130,0.11332914830720221
8131,0.25433866054463034
8132,0.2156622472636718
8133,0.40201456944503366
8134,0.41465816185170007
8135,0.5159206274812433
8136,0.6591442295172636
8137,0.6154054368177819
8138,0.7575678622546258
8139,0.5866228893739339
8140,0.47959046395589905
8141,0.6046808112164156
8142,0.6343518596747828
8143,0.6129909071317265
8144,0.5524746570656366
8145,0.5849767864821004
8146,0.5974098099593871
8147,0.5954869229603644
8148,0.5817424406055307
8149,0.6588580139774799
8150,0.569653635730957
8151,0.6410799814094857
8152,0.6443091933087068
8153,0.5691589245094272
8154,0.6448450081007221
8155,0.6519192662793807
8156,0.6033812990334375
8157,0.631115239219946
8158,0.4727828369526273
8159,0.6905658322399667
8160,0.7153322250544953
8161,0.8163276416752131
8162,0.3639352640292447
8163,0.661037493096751
8164,0.5350671382973339
8165,0.2437933145032758
8166,0.1373530226422102
8167,0.3527546715528768
8168,0.42048969774568606
8169,0.3551856363412767
8170,0.15628694618362865
8171,0.375484272567443
8172,0.5942363770708838
8173,0.48809086063121737
8174,0.5648020933509017
8175,0.567129215395789
8176,0.54724968733911
8177,0.5621423620596128
8178,0.6278683591080737
8179,0.6580506725488899
8180,0.6703422397805526
8181,0.3574895161545828
8182,0.6560177064390608
8183,0.41891229025426
8184,0.5748253168577122
8185,0.4964815937691662
8186,0.6123522912675983
8187,0.5844333912061301
8188,0.5195237216689509
8189,0.558288369624729
8190,0.6707011408479164
8191,0.6744088566882497
8192,0.6867576560454254
8193,0.6723036083686136
8194,0.6342553327814068
8195,0.6322930165963211
8196,0.5816786204702518
8197,0.5208027240145608
8198,0.6317737302929763
8199,0.47662444703797985
8200,0.6660215208129032
8201,0.66541851517637
8202,0.5622210735333499
8203,0.4664999880436432
8204,0.60775639014788
8205,0.6223186182137499
8206,0.31929266675194645
8207,0.515605708099544
8208,0.07783274177653199
8209,0.31096992945665647
8210,0.5941964659856377
8211,0.5294278184379017
8212,0.25967050345011716
8213,0.41679424209699595
8214,0.3006675790124659
8215,0.4259411273087841
8216,0.5717005691311076
8217,0.36884299966556144
8218,0.609745495016736
8219,0.4328225136969478
8220,0.8593747632059455
8221,0.5768251603230964
8222,0.5683219365243046
8223,0.6727223518432932
8224,0.5761068554680835
8225,0.5643842238696896
8226,0.5784924220668891
8227,0.6638689829801105
8228,0.5501528510359737
8229,0.5921883362462463
8230,0.6406706437226916
8231,0.696735636133125
8232,0.6978197326731946
8233,0.6858697182176532
8234,0.5747023784897265
8235,0.512119297954725
8236,0.5868563291754036
8237,0.5348349666880279
8238,0.5711138215756191
8239,0.6597633911738419
8240,0.7419674162194508
8241,0.6030071959650372
8242,0.7749729598568289
8243,0.827640966274925
8244,0.6096631143759739
8245,0.42565330043660476
8246,0.4692491342077517
8247,0.3804319895153624
8248,0.3254129978563581
8249,0.5394096076142061
8250,0.513767705588799
8251,0.4542713131228878
8252,0.025304444811133465
8253,0.10569248037959242
8254,0.4243944742797469
8255,0.20617402179163663
8256,0.5830579233377765
8257,0.704845612713793
8258,0.5955306751514498
8259,0.6874394957334683
8260,0.8168647634771422
8261,0.5487786258867574
8262,0.5794178725849455
8263,0.5122704365640784
8264,0.5208654970740161
8265,0.4949312929612646
8266,0.509623967039366
8267,0.3891638255040704
8268,0.5614944475269337
8269,0.6728241689091455
8270,0.6264204825582307
8271,0.621335454804168
8272,0.6940012962927775
8273,0.6827571833096913
8274,0.6292467292444405
8275,0.6667284756877773
8276,0.5927985104116335
8277,0.6407930079853543
8278,0.6653554615108639
8279,0.6983074361055499
8280,0.48415819084066425
8281,0.7398179556362057
8282,0.6232908158587749
8283,0.8054882304616586
8284,0.4828536893209469
8285,0.691152325195615
8286,0.41294519344035596
8287,0.0625232800538345
8288,0.3138493404109501
8289,0.09477583379311826
8290,0.18826108961831128
8291,0.31689728026889646
8292,0.4280859919852943
8293,0.38806080480089883
8294,0.23259346769777542
8295,0.2920472209793026
8296,0.608119437157668
8297,0.636734917144143
8298,0.5861276966290659
8299,0.6756381495038994
8300,0.5643627994245725
8301,0.8024231952453775
8302,0.584455510938545
8303,0.4289628765213457
8304,0.6507026457354146
8305,0.48152292628543875
8306,0.5314524177188574
8307,0.6916625249509523
8308,0.5833722198909828
8309,0.5555666614956376
8310,0.6100652875606617
8311,0.7149728204853856
8312,0.7089711658925862
8313,0.7023156508158069
8314,0.6833795246167069
8315,0.49964113309800484
8316,0.5749852877037082
8317,0.5631264982572275
8318,0.6459673002818481
8319,0.5405965632065735
8320,0.539531533029573
8321,0.504374286594599
8322,0.5870036770241702
8323,0.6910445648106847
8324,0.41732293503967877
8325,0.5243532984659284
8326,0.612839335429894
8327,0.5315890939760762
8328,0.29398075648158106
8329,0.3379509213205102
8330,0.525056443726258
8331,0.5432427670148856
8332,0.29117170790034824
8333,0.23380707128283398
8334,0.37988314078556423
8335,0.26143030829478797
8336,0.45780933120966133
8337,0.3367030795036277
8338,0.6111570577878518
8339,0.4157071844929282
8340,0.5794398733557808
8341,0.4463134259750406
8342,0.7301281377262673
8343,0.6024370669142037
8344,0.4854869325602992
8345,0.6500317762791893
8346,0.4052799190179166
8347,0.6087217614217845
8348,0.5655555524756757
8349,0.6166790056201135
8350,0.5406381463614837
8351,0.6277646609734484
8352,0.6915315765747948
8353,0.6059416913164475
8354,0.6467896187854913
8355,0.7164379284709602
8356,0.6763773372334795
8357,0.6825568281391224
8358,0.6195691000200514
8359,0.6074389615153996
8360,0.6433464700605181
8361,0.5570671041379135
8362,0.7049709265183808
8363,0.6326847216058706
8364,0.7576806703420313
8365,0.7697286871926933
8366,0.5534496305791344
8367,0.5051236552642064
8368,0.46432393187119014
8369,0.5699694788704639
8370,0.3117634362583165
8371,0.482952751980597
8372,0.36799757857057247
8373,0.4244830736274755
8374,0.43742547282323563
8375,0.5117228677477342
8376,0.4628089306558534
8377,0.24551383385170203
8378,0.09929678742592978
8379,0.7684065567825293
8380,0.647850417143215
8381,0.6460161588605698
8382,0.592768078547814
8383,0.45658109329077484
8384,0.6539386532203356
8385,0.5290548057081436
8386,0.6626779996330414
8387,0.55453949752069
8388,0.4466670046622472
8389,0.6130303450357402
8390,0.6295465223241166
8391,0.43309730453219203
8392,0.6257498812813308
8393,0.5513524513378399
8394,0.7034841929775749
8395,0.7259458079268343
8396,0.6008613569638657
8397,0.6941287615746881
8398,0.6169559691693981
8399,0.6370695624088777
8400,0.5758506512896883
8401,0.6592921453591826
8402,0.45613165722363025
8403,0.6733415069442621
8404,0.7461832869944226
8405,0.7403758552147576
8406,0.3758509504763002
8407,0.6013087793840617
8408,0.473155598250925
8409,0.3688776801964385
8410,0.21029499913095195
8411,0.47257618141792856
8412,0.5488026221235847
8413,0.16429196256296982
8414,0.45521364396098124
8415,0.42821559690700395
8416,0.5491137707067629
8417,0.4033631734426313
8418,0.4456369818289126
8419,0.562349323171046
8420,0.5698743865769874
8421,0.6140498346379547
8422,0.6080444896652054
8423,0.6757740884751823
8424,0.5066633211322135
8425,0.5796846199684731
8426,0.6888487541862444
8427,0.6418851009757844
8428,0.42835513686810633
8429,0.5499036834784822
8430,0.62809621979723
8431,0.6153141246299006
8432,0.6909403237332207
8433,0.6476208121414648
8434,0.5908326161132033
8435,0.6055710046753963
8436,0.6778403296483444
8437,0.6715769727093884
8438,0.7124491796223927
8439,0.6001615892249083
8440,0.6164429679712928
8441,0.5461976987132762
8442,0.6343104111914158
8443,0.679632747002392
8444,0.745477188694676
8445,0.7757238676834097
8446,0.46491419825398195
8447,0.5004422042269763
8448,0.6252591764637916
8449,0.733710497394945
8450,0.39714062808173234
8451,0.350459856576592
8452,0.26730314156009266
8453,0.6676459932082689
8454,0.1993209649381151
8455,0.5904764390409811
8456,0.5088583622531178
8457,0.12944508235967783
8458,0.5248027478769769
8459,0.48451849490788795
8460,0.6194613194078117
8461,0.46225569213577566
8462,0.6073037828837683
8463,0.6130934094173422
8464,0.7484220551632741
8465,0.5928949398998836
8466,0.5128588710055972
8467,0.6919210548536765
8468,0.43450635613956656
8469,0.6672212269596163
8470,0.58466698196526
8471,0.6033303758514376
8472,0.5982450099960817
8473,0.6054539946610294
8474,0.5766943060201846
8475,0.6534549975388676
8476,0.6349029236559509
8477,0.6308454740052704
8478,0.6243604779499908
8479,0.5424593606947701
8480,0.5179860885911957
8481,0.44842530371632905
8482,0.5794953351904675
8483,0.5706902035319098
8484,0.6924871180855718
8485,0.7328037167840223
8486,0.7530834816642444
8487,0.500654814773013
8488,0.5678401598033526
8489,0.559723545483347
8490,0.4246083574652849
8491,0.2541378409374221
8492,0.5838770568065867
8493,0.5445213697618804
8494,0.4146955976106068
8495,0.23309406021924173
8496,0.6025220546690288
8497,0.465528472592573
8498,0.36015865300512945
8499,0.5109587747581308
8500,0.6085610792123579
8501,0.6510915501095954
8502,0.4691769931285321
8503,0.6612724570031592
8504,0.5767493629179758
8505,0.7013762200382465
8506,0.6077002940014495
8507,0.5667559601736022
8508,0.6537370882070951
8509,0.5395899244050375
8510,0.49821056700930816
8511,0.5977929398298782
8512,0.5621225149282599
8513,0.5149824669846061
8514,0.6548633223626643
8515,0.5440911846055311
8516,0.4648970927126394
8517,0.7242389749156641
8518,0.683493697786641
8519,0.6982445381991657
8520,0.5938428091474022
8521,0.4969520557341384
8522,0.5904242788542221
8523,0.5852340142322139
8524,0.43238326580831093
8525,0.6735921844770828
8526,0.5897998377703726
8527,0.7738859529084958
8528,0.7135502315231969
8529,0.6509125989540888
8530,0.20797027497537518
8531,0.37599924401915064
8532,0.3829593654175707
8533,0.4398729267174481
8534,0.21878611729675915
8535,0.2714910643505413
8536,0.5282557198420511
8537,0.2828854183000898
8538,0.3793558838180237
8539,0.3459295739666551
8540,0.37722833166902486
8541,0.47611754075951407
8542,0.7959811055186973
8543,0.674701020190454
8544,0.6917134339332524
8545,0.6726778082972499
8546,0.5705067564270309
8547,0.5913279615136071
8548,0.7028417246187785
8549,0.5463967072937841
8550,0.5459524515719295
8551,0.586854389263323
8552,0.5584708339985494
8553,0.6437891009357144
8554,0.5972390923727636
8555,0.6157516348689319
8556,0.4278001851068117
8557,0.7835251430227677
8558,0.5229192730656903
8559,0.5933086687194047
8560,0.6694784517136652
8561,0.5676147303297586
8562,0.6927462663520397
8563,0.6285905391334031
8564,0.5920627827223087
8565,0.49200573497745836
8566,0.6253434692105401
8567,0.7579108365091116
8568,0.5362087353831192
8569,0.47124575480773145
8570,0.5344685317233157
8571,0.49457720634574864
8572,0.2878997779178838
8573,0.5412568203709432
8574,0.5026869661228388
8575,0.5766549928992567
8576,0.5930450430732171
8577,0.3261022885215243
8578,0.22325743356492897
8579,0.4723491000454441
8580,0.32281445176884166
8581,0.2824795290841127
8582,0.5654051694320511
8583,0.4861855721516929
8584,0.6514855538971122
8585,0.5876446655452234
8586,0.8067604716029709
8587,0.5192165019019424
8588,0.6542349409455855
8589,0.7450860229319716
8590,0.5763195201862277
8591,0.5195540335655067
8592,0.46641790019728985
8593,0.5693613476447107
8594,0.6319947550617526
8595,0.583249210545326
8596,0.7047453117167691
8597,0.5584394375337238
8598,0.6871427255020386
8599,0.620579761435911
8600,0.6085030817839465
8601,0.6148025628201634
8602,0.5312229678613363
8603,0.6001227748071981
8604,0.5298587091993979
8605,0.5580297676431265
8606,0.5314386104764284
8607,0.593477057140526
8608,0.7568391530332756
8609,0.5642513155968146
8610,0.5118675721808444
8611,0.5923583388179041
8612,0.6244538555930024
8613,0.21850804212653377
8614,0.5638018010412141
8615,0.25497067323232153
8616,0.4988173711015227
8617,0.420488556828548
8618,0.2743974833810408
8619,0.3736140568639763
8620,0.4511150827870262
8621,0.17266922981571642
8622,0.540975039000703
8623,0.6707861198294186
8624,0.26983984688954593
8625,0.6964068905991089
8626,0.3373546464761413
8627,0.7791783757738503
8628,0.5930705832128981
8629,0.46276307552925433
8630,0.6594572560069274
8631,0.6035920561070522
8632,0.49822475232241886
8633,0.6031471554525759
8634,0.5343990896607353
8635,0.5690467442380763
8636,0.6422324359064312
8637,0.6276147302487444
8638,0.5951509596663073
8639,0.6468852348939955
8640,0.6453325069206497
8641,0.6932867441520235
8642,0.5856929957440485
8643,0.6390931456654946
8644,0.6178745258439282
8645,0.645739407682917
8646,0.4280498444773289
8647,0.5585695233655096
8648,0.6059406043342394
8649,0.7400452080297952
8650,0.4179978467911909
8651,0.6518887655431254
8652,0.2585835111933639
8653,0.5270203685095471
8654,0.45515168449489246
8655,0.36632694350534983
8656,0.2450859555435205
8657,0.37816519982402047
8658,0.5704581898039699
8659,0.37194952684601096
8660,0.46833891427420343
8661,0.15691307812187685
8662,0.42763541134363453
8663,0.5592027297022767
8664,0.5833710036983467
8665,0.6474163507330237
8666,0.6861209753755563
8667,0.7904579284806916
8668,0.6506291515465981
8669,0.6590781325485067
8670,0.6537742392868179
8671,0.48924794117312564
8672,0.5279155605461642
8673,0.6105482735485059
8674,0.609453225582131
8675,0.49902421119386503
8676,0.6361463466671908
8677,0.6619757222532112
8678,0.6697127107866204
8679,0.6514463689081542
8680,0.710865265627685
8681,0.6652103793819995
8682,0.5575147891156284
8683,0.6049652993509148
8684,0.5526050939808005
8685,0.4512123286603082
8686,0.6449263891786772
8687,0.5415349411780732
8688,0.588757623672976
8689,0.7182655055908923
8690,0.5869446197598689
8691,0.5021673885711702
8692,0.6176572294504641
8693,0.522419208108222
8694,0.2350004416417125
8695,0.3529128012841793
8696,0.3316250517669477
8697,0.4985419492954185
8698,0.38347634860262647
8699,0.3204446998136394
8700,0.4463343007230933
8701,0.2916555357967839
8702,0.5388970533851101
8703,0.6467076487282065
8704,0.6002275245596217
8705,0.40393985094568075
8706,0.555237328264224
8707,0.5918404182019679
8708,0.9230257470681335
8709,0.6074445355923637
8710,0.4843287171745705
8711,0.6440089408729475
8712,0.44389039946499254
8713,0.56614712332681
8714,0.6304106004163071
8715,0.569212903609667
8716,0.6183526094989135
8717,0.6323078828024769
8718,0.63358239213331
8719,0.6579690646699936
8720,0.6164631285977767
8721,0.6547854755963834
8722,0.5693069498173833
8723,0.6499183420720279
8724,0.550001679687867
8725,0.604087177644104
8726,0.5888249129730675
8727,0.6343422532786112
8728,0.7105560164699513
8729,0.7155470335733921
8730,0.8238976285773367
8731,0.6000720028035772
8732,0.6795030993373696
8733,0.27041413340575293
8734,0.5731937263667636
8735,0.5774007321181335
8736,0.5670297980679219
8737,0.34130998337075535
8738,0.5966913224593325
8739,0.40817826066715945
8740,0.4609638042562447
8741,0.4696510686334811
8742,0.36393090139482637
8743,0.5793023468901419
8744,0.5022708733978554
8745,0.6876576796998567
8746,0.6607516924856034
8747,0.6140015310491477
8748,0.8334587775789353
8749,0.5516323974473154
8750,0.4647524359802114
8751,0.6156107464824201
8752,0.7235097342588791
8753,0.5722116955646269
8754,0.5287240004289145
8755,0.6023562136098066
8756,0.5192601105921278
8757,0.5566238305711981
8758,0.7551574584053936
8759,0.6705081765614007
8760,0.7547886005821304
8761,0.5868228993188593
8762,0.7563908382784202
8763,0.6223605824977957
8764,0.5827193488899337
8765,0.6351105022467454
8766,0.385490608753548
8767,0.6131105557421207
8768,0.49041423976715187
8769,0.6572703686032229
8770,0.7014231671139183
8771,0.6063492496772064
8772,0.4500786340964943
8773,0.5761303365392528
8774,0.3511581635542368
8775,0.48303085499766824
8776,0.5764779862262457
8777,0.37813749258718704
8778,0.6138205026533031
8779,0.37928635317670656
8780,0.033977031077757444
8781,0.4589485172928364
8782,0.4036605198040731
8783,0.3672013324186754
8784,0.5276369694889448
8785,0.6594966391905867
8786,0.44846010669977987
8787,0.6545882265187101
8788,0.7377256665217874
8789,0.8158019051352062
8790,0.6241156297866355
8791,0.6600248183097398
8792,0.677187631125544
8793,0.4183554027712174
8794,0.5013506857022197
8795,0.5307301369324994
8796,0.5875966612919074
8797,0.6173963326008869
8798,0.6852188162732386
8799,0.6576496241403372
8800,0.6701604766247461
8801,0.6348771572274802
8802,0.6816730886162633
8803,0.5911776211729644
8804,0.6469414980648229
8805,0.5121199839881144
8806,0.6247557373180043
8807,0.6466600856868344
8808,0.6030470615657181
8809,0.6791135537849903
8810,0.5021554133135696
8811,0.8341357231459722
8812,0.5635971300054227
8813,0.5138300182688993
8814,0.5670063018875999
8815,0.5444435349945801
8816,0.5650107991423768
8817,0.4520757916249581
