,KNN,Logistic_Regression,Random_Forest,SVM,Gradient_Boosting
7657,0.6,0.579496672200847,0.04,0.6437911148997658,0.3592896164674448
7658,0.4,0.6322025806154675,0.11,0.660321984113993,0.6866032160837878
7659,0.4,0.6135551888453763,0.33,0.6845304923326521,0.6949061041864099
7660,0.6,0.6571262229045047,0.2,0.7651455684757,0.6495014169287321
7661,0.8,0.6186115904343726,0.23,0.6729468758029027,0.6400442330956708
7662,0.6,0.6543327290386038,0.27,0.6440958583495469,0.6412093877021532
7663,0.8,0.6351698484735552,0.11,0.6195379230903069,0.4856946562568092
7664,0.4,0.6976229578962343,0.31,0.7865406631480508,0.7235045052470368
7665,0.8,0.6820219633039865,0.2,0.7080264767738957,0.6577546361819463
7666,0.4,0.6500766514403892,0.19,0.7114978408524121,0.6284817480037604
7667,0.2,0.5220438015194995,0.14,0.4756375727496421,0.34167177593645587
7668,0.8,0.6122859338549009,0.21,0.6982023374534049,0.7007673390958162
7669,0.6,0.6382274967150585,0.3,0.7657782110873353,0.6642261474824882
7670,0.4,0.6322433824116968,0.15,0.7207126906942473,0.5454296324600062
7671,0.6,0.5012407698202614,0.16,0.888339917534909,0.6469246970067362
7672,0.6,0.6998215933587574,0.24,0.7252358999823532,0.7453672224524862
7673,0.6,0.7886099586831189,0.31,0.6502797821053304,0.8051868004412599
7674,0.0,0.10060595111607958,0.15,0.022942463315414243,0.6226934619753386
7675,0.0,0.5110136434223363,0.01,0.5174727714442378,0.14110111667160508
7676,0.0,0.6442437817133,0.01,0.5846915152299575,0.11391086032671385
7677,0.0,0.30178988109344346,0.0,0.08473325231237108,0.06580333587121133
7678,0.0,0.5261817300762753,0.03,0.439852308372917,0.2257688162580327
7679,0.6,0.5637681406008231,0.01,0.5255639276262096,0.202027390448804
7680,0.2,0.4572603866580041,0.05,0.3702904787114716,0.1593561895248426
7681,0.2,0.35975973158945607,0.0,0.23715407303993166,0.05379997486171142
7682,0.0,0.07898746564367093,0.0,0.005107205029595881,0.06589246989062639
7683,0.2,0.4388293337675707,0.04,0.33943576107080425,0.15989088074639546
7684,0.2,0.44846132680705253,0.0,0.3489052648013532,0.08274207354563086
7685,0.0,0.3745311017109306,0.0,0.16851028104694427,0.053175790028131886
7686,0.4,0.41950525888864604,0.0,0.3172243984727346,0.08020076483049024
7687,0.0,0.29150067459014267,0.1,0.03590987101244264,0.12115548521223084
7688,0.0,0.6558493565787062,0.01,0.6303503139313392,0.058094135299181685
7689,0.2,0.43357758787819783,0.0,0.5,0.20195330847160167
7690,0.4,0.6268439144129079,0.26,0.6820905271490462,0.6758810770041394
7691,0.4,0.643002932822944,0.2,0.6798959903751405,0.5594891248701346
7692,0.0,0.8894621406208241,0.02,0.0887563147697304,0.1295715685934105
7693,0.2,0.5876301543155331,0.28,0.6229793565216863,0.6675639745138467
7694,0.6,0.626396631835092,0.25,0.7464969093322297,0.6076689290707892
7695,0.8,0.6861687663230316,0.14,0.730702489697168,0.6753889040541577
7696,0.4,0.4491137058891609,0.29,0.5235593984959273,0.7724195228542432
7697,0.8,0.6162058230419423,0.32,0.7337303782385003,0.7161714144670877
7698,0.6,0.5454287025732942,0.12,0.5650399537876287,0.32331380356869316
7699,0.6,0.6299856489811153,0.21,0.6899652077609374,0.5297857953668489
7700,0.4,0.6594737420594627,0.18,0.7178868722253126,0.5589462652484658
7701,0.2,0.6215553123476105,0.28,0.6934766035076276,0.6486624951675026
7702,0.6,0.6240674193292671,0.18,0.7758239666398142,0.6230924721668702
7703,0.2,0.7252964419013084,0.32,0.7508644958303612,0.7106633552339715
7704,0.4,0.6559201588018687,0.16,0.7215643608907835,0.5052091385859376
7705,0.4,0.6924920522579936,0.22,0.7742644384773952,0.6690694891687248
7706,0.4,0.6623477996466112,0.21,0.7370002607168905,0.6528146148998447
7707,0.4,0.5524673680527962,0.22,0.4943819335739725,0.6321338097683633
7708,0.2,0.6573667869069826,0.28,0.7274094372115523,0.6351356983089662
7709,0.6,0.5598328088059316,0.35,0.5550717737935409,0.6548128857228385
7710,0.6,0.5700406797549623,0.2,0.5846047829209452,0.5347881529981392
7711,0.6,0.5743259114652419,0.22,0.7001352690562199,0.4791628173692247
7712,0.8,0.5879292838678616,0.28,0.8201866172481567,0.6652776019319541
7713,0.4,0.6816274455873654,0.13,0.7016427409097634,0.38063842237889606
7714,0.0,0.8151622706568565,0.02,0.601464096820319,0.30541798624334954
7715,0.6,0.686129821371113,0.24,0.7739328021080842,0.6319028974903488
7716,0.0,0.6547783526276307,0.03,0.4701396598539724,0.11929003402847682
7717,0.0,0.4971973730678367,0.01,0.2991246578186335,0.09048028292225747
7718,0.0,0.3047325357794418,0.0,0.08058909477559777,0.04122350303524143
7719,0.0,0.13334458473047273,0.0,0.0142592503593718,0.08116294367935419
7720,0.0,0.12341849178197803,0.0,0.009070627822214745,0.034001672242722096
7721,0.0,0.21564233738778332,0.01,0.04368273493535968,0.12932827229720048
7722,0.0,0.40809074436726644,0.0,0.2570660925353222,0.08904921756842375
7723,0.0,0.33846247599960194,0.0,0.17071011733806354,0.060163835049295275
7724,0.0,0.19695663959358037,0.03,0.02259820923011444,0.17968520163194943
7725,0.0,0.25939137450687044,0.0,0.06240868659206049,0.035631105189606854
7726,0.2,0.3665554820257007,0.0,0.20928587247114433,0.07662705542209915
7727,0.0,0.13085972734202114,0.0,0.010398036583077154,0.05615965000187482
7728,0.0,0.3181955090689869,0.01,0.10541881173219791,0.043626418265511474
7729,0.0,0.6974124034821485,0.01,0.5,0.14294455353425076
7730,0.2,0.569193243316291,0.22,0.6454450674622902,0.6543160230104597
7731,0.8,0.6474880273983391,0.23,0.6358878390770762,0.734743939775377
7732,0.0,0.8341735937731133,0.05,0.049171790259990696,0.09547638130663352
7733,0.8,0.5962770463865045,0.14,0.6614602788759884,0.6842364969885192
7734,0.8,0.5430961907891488,0.25,0.715851592994508,0.2727409843640307
7735,0.8,0.5772571111759874,0.22,0.5870389130850312,0.5331298750220835
7736,0.6,0.5942141616265179,0.22,0.5573067631740515,0.5664323426423816
7737,0.6,0.4535811710243137,0.21,0.46508603999195597,0.5000056371740739
7738,0.8,0.5312507880913879,0.19,0.5636386464421874,0.5987945669153344
7739,0.6,0.6539064747710961,0.22,0.6584296521335209,0.6685902899910603
7740,0.6,0.6092591195181528,0.25,0.6042628330597782,0.7021976501399411
7741,0.8,0.6152722507931567,0.11,0.7101495235192463,0.6318987256204552
7742,0.4,0.6015080901023595,0.25,0.6222190167346502,0.6474063415813054
7743,0.4,0.703610881754333,0.21,0.7369532564788797,0.6586866472786206
7744,0.4,0.7163761216399492,0.27,0.7505452332662818,0.7209532082623944
7745,0.6,0.5908596064375372,0.24,0.5641537967283294,0.6287918354056151
7746,0.4,0.5732858441610817,0.16,0.5617531751924527,0.572668772903882
7747,0.6,0.620375642108894,0.14,0.6506146280468426,0.6374217332596632
7748,0.6,0.6281205880498638,0.15,0.648928843936971,0.26593020758680436
7749,0.2,0.5470436755988607,0.36,0.5422657685425151,0.6609183395694047
7750,0.8,0.5976995532518741,0.29,0.6646515386447487,0.6131818388588657
7751,0.8,0.7112731008486955,0.29,0.8287211994961378,0.670757034832616
7752,0.8,0.48688855166542416,0.23,0.5739149604213518,0.7229892080424869
7753,0.4,0.5903406205557209,0.27,0.6004280085495337,0.4077509832212069
7754,0.6,0.6125022248456583,0.19,0.7158162591154913,0.5601443011067104
7755,0.2,0.5929463848284748,0.0,0.07660532200455847,0.20123604684209623
7756,0.0,0.47592625443885517,0.02,0.4908361777432544,0.1773825732027992
7757,0.6,0.6529604510624664,0.03,0.6086092435719458,0.20868987557538698
7758,0.4,0.5736662276260291,0.0,0.5065155194234958,0.0683359763257337
7759,0.0,0.4871726863247315,0.01,0.3362127558854828,0.145887905881705
7760,0.2,0.4047099444347842,0.0,0.29379466541398047,0.08913528800324072
7761,0.0,0.20553830749696492,0.01,0.0498502344921039,0.042001887908744595
7762,0.0,0.18062948644796753,0.0,0.04982286886171467,0.12982128101992438
7763,0.2,0.5468382210909362,0.05,0.6139509467931479,0.10768660378292624
7764,0.0,0.29779299812850013,0.0,0.08331490883186789,0.09771812900561973
7765,0.0,0.32108171395105084,0.0,0.18405851671769316,0.059760934608465446
7766,0.0,0.3705529023338505,0.01,0.2930733820706613,0.1307134737802508
7767,0.0,0.38674764292330155,0.02,0.259264669844724,0.07196633656547387
7768,0.0,0.1510889040167085,0.02,0.008289704979585866,0.03718363801706891
7769,0.0,0.6895300585879379,0.0,0.5422842658356908,0.05673315916415865
7770,0.0,0.2932521865379385,0.02,0.29972557819777174,0.2684009712224313
7771,0.4,0.6754838782415805,0.29,0.713757459588052,0.7473363514028966
7772,0.4,0.628731466952774,0.21,0.6395247977242942,0.6099440893204152
7773,0.0,0.8513914389845588,0.04,0.26253722389798173,0.08932206276815709
7774,0.4,0.6524157437806924,0.22,0.7177750875834453,0.6875726493402274
7775,0.8,0.6652469816988127,0.22,0.7596612886697321,0.6949983603416461
7776,0.6,0.6669834987032153,0.21,0.7096862534072852,0.585908568568131
7777,0.2,0.5789506731074323,0.25,0.5979277983001869,0.5703154522465355
7778,0.4,0.630429714504565,0.2,0.7050474521126378,0.46637826207606753
7779,0.4,0.5596650260443179,0.11,0.6598926175661415,0.552765596164103
7780,0.6,0.6142771238271905,0.23,0.6564543773226885,0.6715066781938718
7781,0.6,0.5526458702209368,0.13,0.7004976587734415,0.4862756386733094
7782,0.6,0.6674734504243303,0.3,0.7265557141834708,0.6992973383455022
7783,0.4,0.6650453188382742,0.17,0.7509029548252705,0.6528308364695676
7784,0.6,0.6113063701177623,0.25,0.7104471256323975,0.8646979069301216
7785,0.6,0.6039331533171162,0.12,0.7540165588087484,0.6043359647474463
7786,0.6,0.6592043152382236,0.26,0.6984417116053171,0.6662006281286048
7787,0.6,0.6454373384223614,0.17,0.6920602292683914,0.6233994902856386
7788,0.6,0.659192853760062,0.19,0.730226717802455,0.6602522065667941
7789,0.6,0.5879676539545655,0.17,0.6653749473236754,0.5818648286169529
7790,0.4,0.5682510228378695,0.29,0.6908479051819514,0.7127035935323478
7791,0.2,0.6120249219958963,0.18,0.6717858124314,0.4003131085265428
7792,0.2,0.6186339511111045,0.24,0.7191248083495886,0.6797413487326344
7793,0.6,0.5551704126476865,0.22,0.6757813998245088,0.6438330637838997
7794,0.6,0.7249237023955919,0.12,0.7858406022007813,0.5135911260837913
7795,0.4,0.7593551399530049,0.13,0.515916058732921,0.3185359114322979
7796,0.0,0.38403047240974747,0.04,0.4527916691317083,0.2292710065666719
7797,0.0,0.6356786040089271,0.0,0.5161770525323598,0.1281087751890218
7798,0.0,0.35821776599430666,0.1,0.1060880877377526,0.233165851386675
7799,0.2,0.5291049728802871,0.02,0.44693465950443084,0.14618063032060222
7800,0.0,0.4293074766899945,0.01,0.23175962402262165,0.11621674286385518
7801,0.4,0.5156827147882813,0.02,0.4032654476998133,0.0835836995235279
7802,0.0,0.40062398014037104,0.01,0.1614549867138177,0.07291324793362289
7803,0.0,0.05680118046330055,0.02,0.013152607566113786,0.09003151605290691
7804,0.0,0.06633341522102644,0.01,0.05496991347453742,0.14482283308509808
7805,0.2,0.456284949628745,0.01,0.38547378211776007,0.0763560193040197
7806,0.0,0.1889611816625697,0.0,0.044783677800205125,0.06639669109369568
7807,0.2,0.05950616589523444,0.04,0.04344265137064429,0.12343390021266928
7808,0.0,0.2395098153416179,0.02,0.06007529818617373,0.16073724745524673
7809,0.0,0.6156559000189344,0.0,0.5053516009145348,0.04969340817784611
7810,0.0,0.5735033563367589,0.03,0.567907637655553,0.18695169341250745
7811,0.6,0.6178829958746569,0.29,0.6469528706302462,0.7363384835355986
7812,0.4,0.6034471327695173,0.15,0.6557364831211293,0.5573952729540944
7813,0.0,0.808885631908437,0.01,0.05205520475212937,0.09547638130663352
7814,0.6,0.6714365052440164,0.2,0.6975326281129627,0.7293070283259921
7815,0.6,0.5202484104911594,0.25,0.7201248200297132,0.6086382595192942
7816,0.2,0.6465297615660058,0.14,0.6832489199250908,0.5085557861530932
7817,0.6,0.5485580708800647,0.21,0.7605680122093426,0.7657513217184594
7818,0.8,0.41115316824313175,0.2,0.3599084724939545,0.49878403997548626
7819,0.8,0.5323661595591385,0.16,0.5903577786366146,0.31204198573675057
7820,0.2,0.6887548342529239,0.14,0.7286247248972895,0.4922236473858973
7821,0.6,0.5752760622448772,0.25,0.6398783804988716,0.7235386330712756
7822,0.6,0.6679824724693862,0.26,0.779516656972471,0.5053590366704317
7823,0.4,0.6076665812064603,0.34,0.716962284206529,0.5992302930167033
7824,0.6,0.6629978351300796,0.27,0.6856051584474161,0.687433087169701
7825,0.6,0.6389916416629624,0.24,0.7215011047553498,0.603870772600162
7826,0.4,0.640509749095399,0.19,0.727466083053896,0.6491419838461796
7827,0.6,0.6390314196547255,0.16,0.6724124337070349,0.6590485077079296
7828,0.6,0.5820797675127144,0.26,0.62436635316983,0.6346860234128576
7829,0.6,0.6487239060003122,0.21,0.6469508369047072,0.42237769940122394
7830,0.6,0.5664172189524765,0.31,0.663446548277535,0.7158573992665358
7831,0.4,0.5417520344885296,0.25,0.7175943414479907,0.6184627199554187
7832,0.4,0.5777944479274578,0.22,0.6492196630000955,0.512455565179475
7833,0.4,0.4989113917544044,0.25,0.6588268380202528,0.7347295895494333
7834,0.4,0.55720265388892,0.13,0.5,0.3639598606756502
7835,0.2,0.7595324323984379,0.07,0.5776347874116333,0.4678959912370788
7836,0.6,0.5278968548999654,0.17,0.5294238645459668,0.6388058621720858
7837,0.0,0.5606398948259713,0.0,0.5770624744981169,0.16472794086984266
7838,0.2,0.651908045929373,0.01,0.5230885464800895,0.09983370876498562
7839,0.0,0.1516194391972311,0.03,0.008532757661841028,0.12188584025888695
7840,0.8,0.47092084337614143,0.0,0.3901995446228584,0.0777968159151849
7841,0.0,0.40053409633649706,0.0,0.18195643407192827,0.05587115794604543
7842,0.0,0.4262852367464811,0.0,0.30310553085888886,0.04926299018756198
7843,0.0,0.06988966964736673,0.0,0.008590171306801933,0.07214334219579364
7844,0.2,0.4941000973456268,0.05,0.37351806250496483,0.24070619509252908
7845,0.0,0.4953387958729302,0.01,0.398375216201297,0.09198378705586802
7846,0.0,0.40883482483863176,0.0,0.2961488416399565,0.07642031263031507
7847,0.0,0.349778986589606,0.0,0.22857970783233156,0.05562591818719414
7848,0.0,0.3579777012141073,0.0,0.23773773771205722,0.06922355846309564
7849,0.0,0.43522071918459554,0.0,0.3008830983169809,0.0896814873369305
7850,0.0,0.6886139513357473,0.0,0.6280563707905633,0.05631864471848594
7851,0.4,0.36972258575299155,0.0,0.5658976045931934,0.2293278079569266
7852,0.6,0.660609143064641,0.24,0.7075431656029441,0.6779183256163794
7853,0.6,0.43425667835185106,0.2,0.4530547416011753,0.46990051249347137
7854,0.0,0.8542931994158554,0.13,0.3326976314982703,0.6364304151610298
7855,0.6,0.6271523567921526,0.19,0.7121253415979623,0.6420619995226914
7856,0.6,0.5979124123290926,0.27,0.7023144413565435,0.7076085852276776
7857,0.6,0.6821062429260801,0.23,0.7026718198579757,0.624477658467477
7858,0.2,0.497530670628983,0.19,0.5624771011302682,0.4288977434205739
7859,0.6,0.530625921144245,0.26,0.5575005870391971,0.4820156578207627
7860,0.4,0.6225358406628874,0.36,0.6941135724291126,0.6598121921827131
7861,0.4,0.6507994465218156,0.19,0.7185167583635645,0.6481274043678703
7862,0.8,0.5594619889280565,0.21,0.639669226263889,0.5277209496689087
7863,0.2,0.6401549935753675,0.19,0.6645277028346092,0.6619185241144793
7864,0.2,0.6327577658063123,0.32,0.6913516094297264,0.684252661274408
7865,0.6,0.6505622699669488,0.21,0.8033797706455952,0.8135742023313688
7866,0.6,0.7023193234487776,0.34,0.7200363838099916,0.8310400600383213
7867,0.6,0.7100053332472571,0.16,0.7323688019544198,0.6631751010194675
7868,0.6,0.5895549117804848,0.17,0.5557925356176887,0.6503271851292465
7869,0.8,0.6214125472871249,0.19,0.6666266033277405,0.6106323377460886
7870,0.6,0.42211015644445266,0.36,0.4480643377140708,0.4934761606386366
7871,0.8,0.5567306393398016,0.21,0.6476328556778949,0.6751242242950433
7872,0.6,0.5994943583094521,0.23,0.6034989938053116,0.5613866453028789
7873,0.4,0.47317746719343223,0.24,0.7129733861546528,0.5156274900923004
7874,0.6,0.711319049088263,0.2,0.8692049361061617,0.5584131959694484
7875,0.4,0.6761686731943287,0.1,0.6937851854216649,0.3481605890046042
7876,0.2,0.7602624162138101,0.08,0.6236586687164318,0.3984910835991903
7877,0.8,0.7668766906933602,0.21,0.8353855078972502,0.6689736037565355
7878,0.2,0.5865250624594518,0.01,0.3968632595018401,0.11838155958563237
7879,0.0,0.14386205647329947,0.04,0.01718591675042563,0.14050319951934248
7880,0.0,0.07139007580307148,0.0,0.003184314287646892,0.05053657870838736
7881,0.0,0.25400534651289747,0.0,0.03560973964781551,0.060940974974621455
7882,0.2,0.5393200973869732,0.0,0.4418916664520441,0.08112333769753576
7883,0.0,0.3566836295801936,0.0,0.14852242588194062,0.05396417610399432
7884,0.4,0.500723508819318,0.03,0.45001243016566267,0.2193032682029607
7885,0.0,0.5925226387885169,0.0,0.4772795635335592,0.07800811995644892
7886,0.0,0.28801430671739103,0.0,0.06908995913809476,0.05568959884903054
7887,0.0,0.4047305086320825,0.02,0.26745943828909646,0.08375375358552581
7888,0.4,0.33204849981951673,0.0,0.24731563694088032,0.06378265070676177
7889,0.0,0.43779930439519255,0.0,0.24102857718623605,0.0768653704830136
7890,0.4,0.6531534269087799,0.0,0.6031596188289354,0.10561421797335599
7891,0.0,0.7307305973419579,0.01,0.5563363245265694,0.17803178012157897
7892,0.2,0.5182467559139046,0.2,0.6118853292080944,0.5170898654208727
7893,0.2,0.6628401046684472,0.18,0.7000027502157201,0.6736596055485032
7894,0.0,0.7131217467645499,0.01,0.06407825650391279,0.1423199640073094
7895,0.2,0.556738014828315,0.19,0.5517305153311449,0.6956382029389119
7896,0.6,0.484220055211981,0.24,0.4929102727681731,0.5167578441944565
7897,0.4,0.6383056288434094,0.15,0.6628806405961447,0.484210069388505
7898,0.2,0.6805350637079087,0.35,0.7110686025274241,0.7077887047066239
7899,0.6,0.5619681526727544,0.29,0.5603557906455519,0.6875892673645907
7900,0.8,0.5067553937303542,0.15,0.5823484323967045,0.5284480159702056
7901,0.6,0.5387368813134692,0.18,0.6005063144976948,0.6936063565195596
7902,0.4,0.654639741935119,0.21,0.7107741441150911,0.6939058493706557
7903,0.4,0.6229335802162712,0.21,0.6637076347472294,0.6407435282527323
7904,0.6,0.6109303002536844,0.21,0.6312657886482647,0.6666593715791727
7905,0.6,0.6671618839904386,0.1,0.6842140627541121,0.657302322434434
7906,0.6,0.6885247888491981,0.16,0.7511495959491848,0.6793029015639552
7907,0.6,0.6487146427817677,0.24,0.6632346432269622,0.7146101057466206
7908,0.0,0.6509841760908485,0.18,0.6332032981617018,0.6550352223464404
7909,0.4,0.6270019476468044,0.27,0.581467584111982,0.5777166572407957
7910,0.6,0.5334675117463012,0.21,0.5,0.7096984923033197
7911,0.4,0.6350165678259451,0.27,0.6710964540949933,0.653578179296646
7912,0.8,0.6091912456111478,0.3,0.6718220864298785,0.792162862785308
7913,0.6,0.6791487696114347,0.28,0.7206475291124119,0.6271568030584428
7914,0.4,0.5084262727939359,0.26,0.48055447889109404,0.7208610164613874
7915,0.4,0.6615409264293766,0.17,0.7868560022746023,0.5998105981283313
7916,0.6,0.5826818769092822,0.17,0.5508629164771036,0.4199387893864928
7917,0.0,0.7594791432537162,0.01,0.1190429116294815,0.22183968623088463
7918,0.2,0.38300208949618797,0.09,0.4531570687448318,0.2640948082987333
7919,0.0,0.6079378917101643,0.01,0.5096459376200755,0.09574200579630819
7920,0.0,0.4025340442348378,0.0,0.11150295482630036,0.09930151069048113
7921,0.0,0.5057632316335683,0.01,0.31179310986753306,0.12375736782039201
7922,0.0,0.32008894904242824,0.05,0.12273405562988274,0.09207186892494672
7923,0.2,0.21241175189933587,0.0,0.0595058425065293,0.08233058131011085
7924,0.6,0.5803801645753823,0.05,0.5362725448989172,0.13412864436323182
7925,0.0,0.2111607035601408,0.0,0.03096778634324177,0.028189183490994803
7926,0.2,0.42827681761855024,0.01,0.3505859729019874,0.1794188891520668
7927,0.0,0.0710876453739109,0.0,0.01904385794284427,0.07464120776548937
7928,0.0,0.19717587623286065,0.0,0.05245964568228163,0.14289552358061752
7929,0.0,0.16434848521656853,0.0,0.02602197949131906,0.06047487931495665
7930,0.0,0.25363453687353843,0.04,0.10299102444653532,0.10206566196975873
7931,0.2,0.5784953511835802,0.0,0.5863970337673332,0.0739575515920196
7932,0.0,0.5030523281070117,0.04,0.3619997035974439,0.16163190471105596
7933,0.8,0.5573880245724835,0.3,0.5714403533941406,0.7067157154561972
7934,0.2,0.6412480452534344,0.31,0.65061541691155,0.6779512291099367
7935,0.2,0.8509046868190093,0.0,0.16421847209664142,0.1634330624757289
7936,0.4,0.6012985051098848,0.12,0.5196887194065939,0.6204469738245413
7937,0.4,0.577433185319465,0.21,0.740963070499467,0.6681761253086723
7938,0.2,0.5677402540517732,0.17,0.6283929069800183,0.4005032738169239
7939,0.4,0.6274884089128865,0.29,0.8607520320853128,0.7185018040690977
7940,0.8,0.5002138084095196,0.22,0.46693063718508127,0.6401663217844603
7941,0.6,0.5682380576246684,0.13,0.6754059816966683,0.40698088695157414
7942,0.4,0.6589443001150342,0.27,0.6709040625576024,0.6577369818450051
7943,0.8,0.700029906868655,0.08,0.7541372316353344,0.42883788249881766
7944,0.4,0.5342526848413177,0.16,0.5937498486871307,0.4848491969002165
7945,0.2,0.5846714691277534,0.15,0.6927691481276552,0.6383959355291658
7946,0.4,0.6666290324824932,0.17,0.737110148227606,0.7045825811988905
7947,0.4,0.6405441317333396,0.17,0.689701237542449,0.6291265391596841
7948,0.8,0.6375970843172186,0.17,0.6716010089057363,0.6360487814747342
7949,0.6,0.5561401107523838,0.21,0.5540136118919945,0.6364698915888313
7950,0.4,0.6759185162145693,0.3,0.7301203067449963,0.6677675519395612
7951,0.4,0.5733413232143413,0.22,0.5917610876612585,0.46295037763611835
7952,0.8,0.6983977196589423,0.19,0.7780053431014293,0.7530108078027884
7953,0.4,0.5252716174983576,0.25,0.7558654509192692,0.6430071879423149
7954,0.8,0.5937382665969961,0.27,0.7156598753358931,0.590703532662398
7955,0.8,0.5176976515572993,0.33,0.7099366981755837,0.7636311972882092
7956,0.6,0.7062574687366472,0.09,0.7084951439671071,0.36641165715393753
7957,0.4,0.7670008514648966,0.03,0.5,0.3076611908462902
7958,0.2,0.47753179039691723,0.12,0.37383977431713455,0.4258013845456155
7959,0.2,0.5211767798438469,0.0,0.595794054248369,0.14774330899264224
7960,0.2,0.5632177446305661,0.0,0.4200452817761581,0.08348192490902764
7961,0.0,0.4400331261918202,0.0,0.1589114648966411,0.05302806632716021
7962,0.0,0.48780811186669315,0.0,0.3997996450761507,0.1296498278301017
7963,0.0,0.30491153815832367,0.0,0.10487684516137581,0.08508133080108858
7964,0.2,0.49285058521566544,0.0,0.4436915754838551,0.11800481020532043
7965,0.0,0.26536208264320255,0.0,0.049616918377372206,0.04940358890686679
7966,0.0,0.44858570364256517,0.0,0.23266380120341199,0.05868842547107427
7967,0.0,0.4655950401548054,0.03,0.220966132866253,0.14271454229745295
7968,0.0,0.23036653751141242,0.0,0.10589715400985507,0.06368564694642671
7969,0.2,0.41188824589503015,0.08,0.28454375889690026,0.13770507642914329
7970,0.0,0.30514131373098263,0.0,0.09581585626557294,0.05865650355276187
7971,0.2,0.6002721222426982,0.02,0.4525449234097798,0.14975449055674603
7972,0.0,0.6515251260336984,0.0,0.4702805263244617,0.052671839521678095
7973,0.0,0.4168319339454355,0.1,0.5586955842268564,0.19294565472333178
7974,0.8,0.49053864374240835,0.35,0.5840367018869648,0.7070386641297556
7975,0.2,0.594639951651325,0.22,0.6309397695508526,0.6354990100463365
7976,0.2,0.8516480384904207,0.0,0.23478362706378963,0.2745918730460918
7977,0.6,0.5898698742313628,0.26,0.5756549150701953,0.6339002993348437
7978,0.2,0.5483312842289852,0.19,0.7802736137958927,0.6547417864743212
7979,0.4,0.7081463960380209,0.36,0.7378895515550822,0.6583137536241513
7980,0.6,0.45788813484850144,0.33,0.5801976283562653,0.6557432274039743
7981,0.4,0.5594967657975202,0.23,0.6111956666710964,0.4773352590402266
7982,0.4,0.5519769906346077,0.17,0.5958318963829112,0.5741878454150394
7983,0.4,0.5512729245066609,0.3,0.6103616016993643,0.6409738445562174
7984,0.4,0.6668038808118574,0.19,0.7557059503033223,0.6650590892389969
7985,0.6,0.6755684919636279,0.15,0.7583527495289475,0.6477767044493327
7986,0.8,0.6493743045692498,0.26,0.797332128803168,0.6812235522844832
7987,0.4,0.6409583412784758,0.2,0.738109207503712,0.6720116104682489
7988,0.6,0.6583587311398621,0.24,0.7176425385100462,0.5356914997016076
7989,0.2,0.685984782638067,0.24,0.7473311122585614,0.724232956555492
7990,0.6,0.643695972969151,0.18,0.6888611927240725,0.6483601857544117
7991,0.8,0.6662506428708197,0.19,0.7107796905228438,0.6314278505562828
7992,0.2,0.5751014690088966,0.32,0.5388341442052217,0.5889220651071895
7993,0.6,0.6639300451158057,0.29,0.7554743498095573,0.7653442209532104
7994,0.2,0.6480350930295423,0.11,0.6902482544689864,0.5333253292037587
7995,0.8,0.661123819003048,0.29,0.7851082131450853,0.6600237400402903
7996,0.6,0.6708488249356087,0.27,0.872079328856176,0.7264478324344397
7997,0.4,0.6661437212424796,0.14,0.6562651818639302,0.353165382253962
7998,0.0,0.6980988637289266,0.03,0.5478807543855422,0.3145038475458758
7999,0.8,0.6301178844465426,0.25,0.7198326287837997,0.5588219845749838
8000,0.0,0.6471637240183258,0.01,0.5566411330248848,0.11045468873330005
8001,0.0,0.1296827506816698,0.03,0.009266317896745159,0.10169276788406822
8002,0.0,0.3930333951032732,0.0,0.21192674028209826,0.07050996148266729
8003,0.0,0.3454475157068928,0.02,0.1857236995424847,0.08666498610852297
8004,0.0,0.2786108673349173,0.0,0.05178316886045342,0.040774218321944534
8005,0.0,0.3994385724019296,0.07,0.24689688150293948,0.3759683242618473
8006,0.0,0.18652059742899343,0.0,0.0723853391641686,0.09323219235402815
8007,0.6,0.6679853922770608,0.04,0.6269675050379298,0.1003369176385595
8008,0.0,0.2792439152448729,0.0,0.06534301073855889,0.038490144638188804
8009,0.2,0.31965336478383016,0.02,0.17899932113729008,0.10341540089815127
8010,0.0,0.25881178221974127,0.02,0.0973879212646039,0.06555875350822553
8011,0.0,0.13313847099024084,0.0,0.014199598990819384,0.08239367357425131
8012,0.2,0.63912198233356,0.01,0.6320691469685707,0.08469849702159944
8013,0.0,0.6925666911023736,0.01,0.5320715737618419,0.16465215016568802
8014,0.2,0.672614330851798,0.28,0.7208883269415283,0.7901919534720413
8015,0.6,0.6457469156173804,0.24,0.6773676242249245,0.67623427629264
8016,0.0,0.7906574765814266,0.0,0.0755652633363108,0.12151306196659376
8017,0.2,0.42720204718487037,0.27,0.30555845801168213,0.4152981198268815
8018,0.6,0.5934760903877982,0.18,0.6451527485388622,0.6384690827303074
8019,0.6,0.5702160025138775,0.22,0.5678862010541573,0.4490926819903325
8020,0.4,0.6473139738083677,0.15,0.6474034813005535,0.6185250051196252
8021,0.4,0.4083136492041127,0.19,0.3359842110252795,0.6840623493987108
8022,0.6,0.6384354769261325,0.15,0.7978234456739057,0.5943064923948547
8023,0.2,0.5606298530134916,0.28,0.6916445493270632,0.7120662372016068
8024,0.4,0.5300603009429148,0.15,0.5336893766234723,0.6821981928080814
8025,0.4,0.5227683410292341,0.18,0.5139933679931568,0.531009220931015
8026,0.8,0.6207211388680837,0.22,0.6462644142740357,0.6597859449437995
